price,levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
5331,,OPEL,1998,Goods wagon,No,Petrol,1.6,247000,4.0,Manual,Front,2-3,Left wheel,Green,4,0,28
60,,TOYOTA,2005,Minivan,No,Petrol,2.0,232000,4.0,Automatic,4x4,2-3,Right-hand drive,Golden,4,0,21
66799,1053.0,TOYOTA,2014,Jeep,Yes,Petrol,3.5,130000,6.0,Tiptronic,4x4,2-3,Left wheel,Carnelian red,10,0,12
23700,640.0,BMW,2013,Sedan,Yes,Petrol,2.0,71011,4.0,Automatic,4x4,2-3,Left wheel,White,12,1,13
941,1850.0,LEXUS,2008,Jeep,Yes,Hybrid,3.5,364523,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,18
17249,697.0,HYUNDAI,2015,Sedan,No,Petrol,1.8,104978,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,11
2038,308.0,TOYOTA,2015,Hatchback,Yes,Hybrid,1.5,49562,4.0,Automatic,Front,2-3,Left wheel,Orange,12,0,11
706,645.0,LEXUS,2011,Hatchback,Yes,Hybrid,1.8,116869,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,15
18189,456.0,LEXUS,2015,Hatchback,Yes,Hybrid,2.5,0,6.0,Tiptronic,Rear,2-3,Left wheel,Black,8,0,11
9722,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,536315,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
13015,562.0,CHEVROLET,2015,Jeep,No,Petrol,1.4,90000,4.0,Automatic,4x4,2-3,Left wheel,White,0,1,11
13485,,MAZDA,2009,Coupe,No,Diesel,1.6,161000,4.0,Manual,Front,4-5,Left wheel,Grey,4,1,17
73071,1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,188078,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
15053,,INFINITI,2003,Jeep,Yes,Petrol,3.5,140000,4.0,Tiptronic,4x4,2-3,Left wheel,Silver,6,0,23
18760,986.0,JEEP,2010,Jeep,Yes,Petrol,2.4,116000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
6837,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,518650,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,10
21639,,MERCEDES-BENZ,2008,Sedan,Yes,Petrol,3.0,110000,6.0,Automatic,Rear,2-3,Left wheel,Black,10,0,18
8467,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,587027,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,12
13485,,MERCEDES-BENZ,2002,Minivan,Yes,Diesel,2.2,280000,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,1,24
470,1750.0,TOYOTA,2008,Jeep,Yes,Hybrid,3.3,182024,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,18
6743,1156.0,FORD,2017,Sedan,Yes,Petrol,2.3,61653,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
18189,586.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.8,48000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,14
3400,,OPEL,1991,Sedan,No,CNG,2.0,362000,4.0,Manual,Front,2-3,Left wheel,Grey,4,0,35
23834,,AUDI,2010,Jeep,Yes,Petrol,3.2,280000,6.0,Tiptronic,4x4,2-3,Left wheel,White,12,0,16
24618,697.0,HONDA,2015,Jeep,Yes,Petrol,1.8,64269,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,11
3293,1104.0,BMW,2015,Jeep,Yes,Diesel,3.0,196614,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
37633,1514.0,MERCEDES-BENZ,2011,Jeep,Yes,Petrol,4.6,88000,8.0,Automatic,4x4,2-3,Left wheel,Black,10,0,15
1098,1018.0,AUDI,2011,Sedan,Yes,Petrol,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,15
2509,1017.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,2.0,44477,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,9
6899,645.0,HONDA,2011,Sedan,Yes,Petrol,1.8,106000,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,15
34980,765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,143269,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,11
8781,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,686233,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,12
8467,986.0,DODGE,2010,Hatchback,No,Petrol,2.4,145600,4.0,Manual,Front,2-3,Left wheel,Black,6,0,16
8781,353.0,TOYOTA,2015,Hatchback,Yes,Hybrid,1.8,67074,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
157,531.0,NISSAN,2012,Jeep,Yes,Petrol,1.6,190454,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
40456,505.0,KIA,2018,Sedan,No,Hybrid,2.0,18000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,8
14583,1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
78,1405.0,BMW,2009,Jeep,Yes,Diesel,3.0,229854,6.0,Automatic,4x4,2-3,Left wheel,Green,0,0,17
392,781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,314373,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,14
2901,1621.0,HYUNDAI,2017,Jeep,Yes,Petrol,3.3,87954,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,9
2274,862.0,FORD,2011,Jeep,Yes,Hybrid,2.5,168966,4.0,Automatic,4x4,2-3,Left wheel,White,0,0,15
44545,770.0,HYUNDAI,2016,Jeep,Yes,Diesel,1.7,86000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
11604,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,401021,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
21012,640.0,AUDI,2013,Sedan,Yes,Petrol,2.0,157584,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,13
22266,585.0,TOYOTA,2013,Hatchback,Yes,Hybrid,1.8,142300,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,13
45210,1017.0,HYUNDAI,2017,Jeep,Yes,Diesel,2.0,63433,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
32302,,BMW,2012,Sedan,Yes,Petrol,2.0,112000,4.0,Tiptronic,Rear,2-3,Left wheel,Black,12,1,14
29075,749.0,JEEP,2014,Jeep,Yes,Petrol,2.4,126627,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,12
784,781.0,FORD,2012,Jeep,Yes,Hybrid,2.5,95349,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,14
784,640.0,BMW,2013,Sedan,Yes,Petrol,2.0,189259,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,13
12701,,KIA,2017,Sedan,No,Petrol,1.2,78000,4.0,Manual,Front,2-3,Left wheel,Silver,4,0,9
3607,585.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.8,156326,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,13
30734,,MERCEDES-BENZ,2009,Jeep,Yes,Diesel,3.2,157000,6.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,1,17
250,,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,128000,4.0,Automatic,Front,2-3,Left wheel,White,12,0,16
8154,1750.0,LEXUS,2008,Jeep,Yes,Hybrid,3.3,224629,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,18
5645,,MERCEDES-BENZ,1995,Sedan,No,CNG,2.0,250000,4.0,Manual,Rear,2-3,Left wheel,Blue,4,0,31
9879,915.0,MERCEDES-BENZ,2014,Jeep,Yes,Diesel,3.0,179054,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,12
11604,1268.0,HONDA,2012,Hatchback,No,Hybrid,1.5,76000,4.0,Tiptronic,Front,2-3,Right-hand drive,White,4,0,14
8781,,FORD,1997,Microbus,No,Diesel,2.5,200000,4.0,Manual,Rear,4-5,Left wheel,Grey,2,0,29
48566,831.0,TOYOTA,2018,Hatchback,Yes,Petrol,1.5,14570,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,8
19444,,HYUNDAI,2015,Hatchback,Yes,Petrol,1.6,116800,4.0,Tiptronic,Front,4-5,Left wheel,Black,4,0,11
20171,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,221319,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
20385,779.0,TOYOTA,2013,Sedan,No,Hybrid,2.5,123932,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,13
13799,,TOYOTA,2009,Hatchback,Yes,Hybrid,1.8,200000,6.0,Tiptronic,Front,2-3,Left wheel,Grey,6,0,17
9722,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,413499,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
2430,530.0,NISSAN,2013,Jeep,Yes,Petrol,1.6,129128,4.0,Automatic,4x4,2-3,Left wheel,White,0,0,13
2509,934.0,TOYOTA,2015,Sedan,Yes,Petrol,2.5,111936,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
13172,843.0,TOYOTA,2008,Hatchback,No,Hybrid,1.5,93000,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,18
21953,781.0,TOYOTA,2012,Sedan,No,Petrol,2.5,123546,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,14
24148,528.0,NISSAN,2014,Jeep,No,Petrol,1.6,77000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,12
4500,,VOLKSWAGEN,2000,Universal,No,Petrol,2.0,245000,4.0,Automatic,Front,2-3,Right-hand drive,Green,4,0,26
14113,490.0,HONDA,2011,Hatchback,No,Hybrid,1.3,140000,4.0,Automatic,Front,2-3,Left wheel,Blue,10,0,15
14897,584.0,VOLKSWAGEN,2014,Sedan,Yes,Petrol,1.8,60000,4.0,Automatic,Front,2-3,Left wheel,Silver,8,1,12
17249,,VOLKSWAGEN,2013,Sedan,Yes,Diesel,2.0,207768,4.0,Manual,Front,2-3,Left wheel,Silver,6,1,13
19416,707.0,HYUNDAI,2011,Sedan,Yes,Petrol,2.0,151727,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
392,781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,314373,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,14
21012,,MINI,2014,Universal,Yes,Petrol,1.6,88000,4.0,Manual,Front,2-3,Left wheel,Red,6,0,12
7527,640.0,FORD,2013,Hatchback,No,Petrol,2.0,179200,4.0,Automatic,Front,2-3,Left wheel,Silver,6,0,13
17405,,TOYOTA,2010,Hatchback,No,Hybrid,1.8,200000,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,0,16
2352,503.0,HONDA,2012,Sedan,Yes,Petrol,1.5,167158,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,14
22947,836.0,SSANGYONG,2010,Jeep,Yes,Diesel,2.0,68493,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
84675,,AUDI,2013,Universal,Yes,Diesel,3.0,135000,6.0,Tiptronic,4x4,2-3,Left wheel,Brown,8,1,13
9722,1268.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,135000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,14
17876,584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,61579,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,0,12
10349,585.0,TOYOTA,2013,Sedan,No,Petrol,1.8,149000,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,13
862,2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,263190,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,18
13328,1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,16
549,1077.0,TOYOTA,2019,Jeep,Yes,Petrol,2.0,39221,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,7
53000,,FORD,2015,Cabriolet,No,Petrol,3.7,63000,6.0,Tiptronic,Rear,4-5,Left wheel,Red,8,0,11
13000,,JAGUAR,2008,Sedan,Yes,Petrol,4.2,1000,6.0,Tiptronic,Rear,2-3,Left wheel,Black,0,0,18
19707,583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,76462,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
13485,,HONDA,2006,Minivan,No,LPG,2.4,100000,4.0,Automatic,Front,2-3,Right-hand drive,Black,6,0,20
11604,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,346470,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
7997,1018.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.0,273186,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,15
2901,831.0,DODGE,2011,Sedan,Yes,Petrol,2.4,174518,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
37580,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,45156,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
8781,,MERCEDES-BENZ,2001,Sedan,No,Diesel,2.2,295000,4.0,Manual,Rear,2-3,Left wheel,Silver,6,0,25
20385,,MERCEDES-BENZ,2004,Minivan,No,Diesel,2.2,320070,4.0,Automatic,Front,2-3,Left wheel,Blue,2,0,22
13799,308.0,FORD,2014,Hatchback,No,Hybrid,1.8,0,4.0,Automatic,Front,2-3,Left wheel,White,0,0,12
3607,629.0,NISSAN,2015,Jeep,Yes,Petrol,1.6,103358,4.0,Automatic,4x4,2-3,Left wheel,Blue,0,0,11
10349,,SUBARU,2002,Universal,No,LPG,2.0,192000,4.0,Tiptronic,4x4,2-3,Right-hand drive,White,6,1,24
5959,1047.0,HYUNDAI,2007,Sedan,Yes,Diesel,1.6,48606,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,19
10349,,NISSAN,2004,Jeep,Yes,CNG,2.0,125000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,22
16411,836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,201546,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
13485,1268.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,134000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,6,0,14
3763,,OPEL,1995,Hatchback,No,Petrol,1.8,245000,4.0,Manual,Front,2-3,Left wheel,Green,2,0,31
4234,753.0,HYUNDAI,2012,Sedan,Yes,Hybrid,2.4,208627,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,14
20341,502.0,HONDA,2013,Hatchback,Yes,Hybrid,1.5,92300,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
29793,1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,219030,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
15053,891.0,VOLKSWAGEN,2016,Jeep,Yes,Petrol,2.0,69012,4.0,Tiptronic,Front,2-3,Left wheel,Blue,12,0,10
3800,,OPEL,1997,Sedan,No,CNG,1.6,0,4.0,Manual,Front,2-3,Left wheel,Green,2,0,29
21953,,HYUNDAI,2012,Sedan,Yes,Hybrid,2.4,47000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,0,14
8781,,NISSAN,2004,Hatchback,No,Diesel,1.5,165000,4.0,Manual,Front,2-3,Left wheel,Silver,6,1,22
16308,,MERCEDES-BENZ,2005,Sedan,Yes,Petrol,3.5,111520,6.0,Automatic,Rear,2-3,Left wheel,Grey,0,1,21
784,639.0,SUBARU,2014,Jeep,Yes,Petrol,2.0,64923,4.0,Automatic,4x4,2-3,Left wheel,Orange,0,0,12
7683,640.0,HYUNDAI,2013,Sedan,Yes,LPG,2.0,21500,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
17405,822.0,KIA,2017,Sedan,Yes,Diesel,1.6,28888,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
17562,530.0,FORD,2013,Sedan,No,Petrol,1.6,130000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,8,1,13
15681,,FORD,2014,Hatchback,Yes,Petrol,2.0,160000,4.0,Automatic,Front,2-3,Left wheel,Blue,10,0,12
45473,,HYUNDAI,2017,Jeep,No,Petrol,1.6,11000,4.0,Tiptronic,4x4,2-3,Right-hand drive,Black,12,1,9
42544,730.0,SSANGYONG,2016,Jeep,Yes,Petrol,1.6,83804,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
9722,,MITSUBISHI,2001,Jeep,No,Petrol,2.0,25000,4.0,Manual,4x4,2-3,Left wheel,Black,0,0,25
627,1360.0,LEXUS,2013,Sedan,Yes,Petrol,4.6,243467,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,13
251,490.0,HONDA,2011,Hatchback,Yes,Hybrid,1.3,216858,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,15
22063,836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,167512,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
23207,607.0,TOYOTA,2019,Sedan,Yes,Hybrid,2.5,30504,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,7
29166,,SUBARU,2018,Hatchback,No,Petrol,2.0,42000,4.0,Manual,4x4,2-3,Left wheel,Red,6,0,8
18189,1620.0,TOYOTA,2006,Jeep,No,Diesel,2.2,198000,4.0,Manual,4x4,2-3,Left wheel,Black,8,1,20
27284,779.0,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,99520,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,0,13
18679,530.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.6,130000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
16894,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,130630,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
14113,,FORD,2000,Microbus,No,Diesel,2.4,1000,4.0,Manual,Rear,2-3,Left wheel,White,2,1,26
10976,,TOYOTA,2008,Sedan,No,Hybrid,1.5,219200,4.0,Variator,Front,2-3,Left wheel,White,6,0,18
7213,,VOLKSWAGEN,1988,Hatchback,No,Petrol,1.6,154000,4.0,Manual,Front,4-5,Left wheel,Red,0,0,38
12231,1017.0,CHEVROLET,2017,Coupe,Yes,Petrol,2.0,73842,4.0,Automatic,Rear,4-5,Left wheel,Red,12,0,9
10976,,NISSAN,2003,Jeep,No,Petrol,3.3,0,6.0,Automatic,4x4,2-3,Left wheel,Silver,6,0,23
6586,1190.0,TOYOTA,2014,Sedan,Yes,Petrol,4.0,0,6.0,Automatic,Rear,2-3,Left wheel,Silver,12,0,12
9095,867.0,FIAT,2007,Coupe,Yes,Diesel,1.3,150000,4.0,Manual,Front,4-5,Left wheel,Beige,12,1,19
392,1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,1600,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
23521,1083.0,DODGE,2013,Coupe,No,Petrol,3.6,156192,2.0,Manual,Rear,2-3,Left wheel,Blue,12,0,13
12849,687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,113861,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
31047,1820.0,TOYOTA,2019,Sedan,Yes,Petrol,3.5,17542,6.0,Automatic,Rear,2-3,Left wheel,Silver,12,0,7
11604,893.0,KIA,2008,Goods wagon,No,Diesel,1.6,78000,4.0,Manual,Front,2-3,Left wheel,Grey,10,1,18
19068,586.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.8,189853,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
29479,1058.0,TOYOTA,2012,Jeep,Yes,Hybrid,3.5,205250,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,14
4704,915.0,AUDI,2014,Hatchback,Yes,Petrol,3.0,401128,6.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,12
5331,,MERCEDES-BENZ,1996,Sedan,No,Petrol,1.8,250000,4.0,Manual,Rear,2-3,Left wheel,Blue,3,0,30
251,345.0,TOYOTA,2016,Hatchback,Yes,Hybrid,1.5,296104,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,10
7000,,MERCEDES-BENZ,1994,Sedan,Yes,Petrol,2.8,271000,6.0,Manual,Rear,2-3,Left wheel,Black,1,0,32
26657,640.0,SSANGYONG,2013,Jeep,Yes,Petrol,2.0,90000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
8674,687.0,DAEWOO,2010,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
1098,639.0,VOLKSWAGEN,2014,Jeep,Yes,Petrol,2.0,58899,4.0,Automatic,4x4,2-3,Left wheel,Red,12,0,12
15681,585.0,TOYOTA,2013,Hatchback,No,Petrol,1.8,140000,4.0,Automatic,Front,2-3,Left wheel,White,6,0,13
7213,,NISSAN,2006,Sedan,No,Petrol,1.3,200000,6.0,Manual,Front,2-3,Left wheel,Grey,4,0,20
7997,1850.0,LEXUS,2008,Jeep,Yes,Hybrid,3.5,244731,6.0,Automatic,Front,2-3,Left wheel,Black,12,0,18
31361,1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Petrol,3.5,102000,6.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,0,15
10976,,FORD,2001,Microbus,No,Diesel,2.4,171200,4.0,Manual,Rear,2-3,Right-hand drive,White,0,1,25
8781,,HONDA,2000,Jeep,Yes,CNG,2.0,1346320,4.0,Automatic,4x4,2-3,Left wheel,White,4,0,26
14426,,TOYOTA,2008,Sedan,Yes,Petrol,1.5,200211,4.0,Automatic,Rear,2-3,Left wheel,White,8,0,18
19823,503.0,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,91000,4.0,Automatic,Front,2-3,Left wheel,Yellow,4,0,14
12544,642.0,FORD,2012,Goods wagon,No,Petrol,2.0,203100,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
19130,1194.0,TOYOTA,2013,Sedan,Yes,Petrol,4.0,57554,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,13
38574,,MERCEDES-BENZ,2012,Minivan,No,Diesel,2.2,187000,4.0,Manual,Rear,2-3,Left wheel,White,8,1,14
5018,,VOLKSWAGEN,2003,Sedan,Yes,Petrol,1.8,0,4.0,Automatic,Front,2-3,Left wheel,Black,4,1,23
15681,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,246839,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
2666,,OPEL,1997,Sedan,No,CNG,2.0,200000,4.0,Automatic,Rear,2-3,Left wheel,Silver,0,0,29
5488,640.0,KIA,2013,Sedan,Yes,Petrol,2.0,393943,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
5018,917.0,PORSCHE,2013,Jeep,Yes,Diesel,3.0,140632,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,13
188,1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,67232,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,12
22580,779.0,TOYOTA,2013,Sedan,No,Petrol,2.5,98000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,13
4861,1308.0,BMW,2012,Jeep,Yes,Petrol,4.4,123622,8.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,14
157,1104.0,AUDI,2015,Sedan,Yes,Petrol,3.0,77333,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,11
8000,1031.0,MAZDA,2013,Hatchback,No,Petrol,1.2,129000,4.0,Automatic,Front,2-3,Right-hand drive,Grey,4,0,13
2822,629.0,NISSAN,2015,Jeep,Yes,Petrol,1.6,103498,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
15053,761.0,TOYOTA,2010,Hatchback,No,Hybrid,1.8,160000,4.0,Automatic,Front,2-3,Left wheel,White,6,0,16
22580,,MITSUBISHI,2012,Jeep,No,Petrol,2.0,106000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,8,0,14
1019,831.0,HYUNDAI,2017,Sedan,Yes,Petrol,1.6,25635,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,9
10506,1267.0,TOYOTA,2013,Sedan,No,Hybrid,1.5,92000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,13
3763,1249.0,TOYOTA,2017,Jeep,Yes,Petrol,2.5,63618,4.0,Automatic,4x4,2-3,Left wheel,Blue,12,0,9
9252,1090.0,CHEVROLET,2008,Jeep,Yes,Diesel,2.0,57438,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,18
19444,765.0,BMW,2015,Jeep,Yes,Petrol,2.0,96360,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,11
9405,641.0,CHEVROLET,2012,Jeep,Yes,Diesel,2.0,38235,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
14113,627.0,CHEVROLET,2014,Sedan,Yes,Diesel,2.0,31115,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
11917,,VOLKSWAGEN,2005,Sedan,Yes,CNG,2.5,0,5.0,Tiptronic,Front,2-3,Left wheel,Silver,8,0,21
9879,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,48000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
15681,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,219432,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
11807,836.0,SSANGYONG,2010,Sedan,Yes,Diesel,2.0,233503,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
17942,583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,141881,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
60,,HYUNDAI,2012,Sedan,No,Petrol,1.4,150000,4.0,Manual,Front,2-3,Left wheel,Silver,8,0,14
40456,,MERCEDES-BENZ,2012,Microbus,No,Diesel,2.2,130000,4.0,Manual,Front,2-3,Left wheel,White,0,1,14
27356,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,121168,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
14113,,TOYOTA,2012,Sedan,No,Petrol,1.5,102000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,8,0,14
3058,353.0,TOYOTA,2015,Hatchback,Yes,Hybrid,1.8,123498,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,11
21012,308.0,TOYOTA,2014,Hatchback,No,Plug-in Hybrid,1.8,112000,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
862,2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,263190,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,18
13000,,VOLKSWAGEN,2004,Jeep,Yes,Diesel,2.5,1000,6.0,Tiptronic,4x4,2-3,Left wheel,Silver,6,0,22
470,1714.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,3.5,25275,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,9
14113,,HONDA,2010,Hatchback,No,Hybrid,1.3,113000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,16
18208,642.0,SSANGYONG,2012,Jeep,Yes,Diesel,2.0,251018,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
706,986.0,ACURA,2010,Sedan,Yes,Petrol,2.4,227576,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,16
21953,,HYUNDAI,2013,Sedan,No,Petrol,1.6,92800,4.0,Tiptronic,Front,4-5,Left wheel,Grey,6,0,13
