levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
,OPEL,1998,Hatchback,No,LPG,1.6,225000,4.0,Manual,Front,2-3,Left wheel,White,4,0,28
779.0,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,84000,6.0,Tiptronic,Front,2-3,Left wheel,White,12,0,13
1719.0,MITSUBISHI,1996,Pickup,No,Petrol,0.7,60600,3.0,Manual,4x4,4-5,Right-hand drive,White,0,0,30
934.0,CHEVROLET,2015,Sedan,Yes,Petrol,2.5,96242,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
1091.0,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,104697,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,LEXUS,2012,Hatchback,Yes,Hybrid,1.8,157000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,14
751.0,HYUNDAI,2013,Sedan,No,Hybrid,2.4,162000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,13
779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,78670,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
503.0,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,99949,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,14
1211.0,MERCEDES-BENZ,2010,Jeep,Yes,Diesel,3.0,224000,6.0,Automatic,4x4,2-3,Left wheel,Black,8,0,16
891.0,KIA,2016,Jeep,Yes,Petrol,2.0,55447,4.0,Automatic,Front,2-3,Left wheel,Blue,10,1,10
1935.0,LEXUS,2016,Jeep,Yes,Petrol,4.6,155976,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,10
,FORD,2010,Jeep,Yes,Hybrid,2.5,160000,4.0,Variator,4x4,2-3,Left wheel,Black,6,0,16
,BMW,1996,Sedan,Yes,Petrol,4.0,0,8.0,Tiptronic,Front,2-3,Left wheel,Blue,8,0,30
382.0,HYUNDAI,2014,Sedan,No,Hybrid,2.4,152000,4.0,Automatic,Front,2-3,Left wheel,Black,10,0,12
,TOYOTA,2008,Hatchback,No,Hybrid,1.5,278000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,6,0,18
,LINCOLN,2005,Limousine,Yes,Petrol,4.6,72000,8.0,Automatic,Rear,2-3,Left wheel,White,12,1,21
1017.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.0,43178,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
1282.0,CHEVROLET,2007,Jeep,Yes,Diesel,2.0,183923,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,19
308.0,TOYOTA,2014,Hatchback,No,Plug-in Hybrid,1.8,112000,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
,SUBARU,2005,Jeep,Yes,Petrol,2.0,230000,4.0,Automatic,4x4,2-3,Right-hand drive,White,6,0,21
645.0,HYUNDAI,2011,Jeep,Yes,Petrol,1.8,172502,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
530.0,HYUNDAI,2013,Hatchback,Yes,Diesel,1.6,122000,4.0,Tiptronic,Front,2-3,Left wheel,White,6,1,13
1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,167222,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
584.0,MERCEDES-BENZ,2014,Coupe,Yes,Petrol,1.8,67680,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8,1,12
790.0,DAEWOO,2009,Sedan,Yes,Petrol,1.6,83000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
,NISSAN,1999,Coupe,Yes,Petrol,2.0,0,4.0,Manual,Rear,4-5,Right-hand drive,White,2,1,27
1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50930,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
,MERCEDES-BENZ,2012,Sedan,Yes,Petrol,3.5,18000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,14
1694.0,AUDI,2016,Hatchback,Yes,Petrol,4.0,112701,8.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,10
777.0,TOYOTA,2014,Sedan,No,Petrol,2.5,10400,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,12
609.0,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,2-3,Left wheel,White,12,0,8
1268.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,65000,4.0,Variator,Front,2-3,Right-hand drive,Grey,4,0,14
1017.0,HYUNDAI,2017,Sedan,Yes,LPG,2.0,324605,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,9
586.0,TOYOTA,2012,Hatchback,No,Hybrid,1.8,59000,4.0,Automatic,Front,2-3,Left wheel,Black,10,1,14
642.0,CHEVROLET,2012,Jeep,Yes,Diesel,2.0,229276,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
1714.0,TOYOTA,2017,Sedan,Yes,Petrol,3.5,174827,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,9
639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,42367,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,12
,MERCEDES-BENZ,1995,Sedan,Yes,Petrol,2.2,444000,4.0,Automatic,Front,2-3,Left wheel,Black,6,0,31
2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,0,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,18
585.0,TOYOTA,2013,Hatchback,No,Hybrid,1.8,195000,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
,NISSAN,2006,Hatchback,No,Petrol,1.5,230000,4.0,Variator,Front,2-3,Right-hand drive,Beige,2,0,20
691.0,HONDA,2017,Hatchback,Yes,Petrol,1.3,37074,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,498815,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
1360.0,LEXUS,2013,Sedan,Yes,Petrol,4.6,154258,8.0,Automatic,4x4,2-3,Left wheel,White,12,0,13
,BMW,1996,Sedan,Yes,Petrol,2.5,232000,6.0,Manual,Rear,2-3,Left wheel,Green,4,0,30
730.0,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,57000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,FORD,1999,Microbus,No,Diesel,2.5,11600,4.0,Manual,Rear,2-3,Left wheel,White,4,0,27
781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,156518,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
697.0,HYUNDAI,2015,Hatchback,No,Petrol,1.8,62000,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,0,11
919.0,HYUNDAI,2012,Sedan,Yes,LPG,3.0,226843,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
,OPEL,1998,Goods wagon,No,Diesel,2.0,300000,4.0,Manual,Front,2-3,Left wheel,Carnelian red,4,1,28
431.0,FORD,2016,Sedan,Yes,Hybrid,2.0,194974,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,10
,VOLKSWAGEN,2007,Hatchback,No,Petrol,2.5,15000,4.0,Manual,Front,2-3,Left wheel,Black,10,0,19
353.0,TOYOTA,2015,Hatchback,Yes,Hybrid,1.8,123778,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
,TOYOTA,2010,Hatchback,Yes,Petrol,1.8,111111,4.0,Variator,Front,2-3,Left wheel,Black,4,0,16
1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.5,134904,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,15
382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,147885,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
780.0,VOLKSWAGEN,2019,Sedan,Yes,Petrol,1.4,35000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,7
687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,57559,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,0,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,18
1202.0,JEEP,2017,Jeep,Yes,Petrol,2.4,78000,4.0,Tiptronic,4x4,2-3,Left wheel,Red,16,0,9
1099.0,TOYOTA,2010,Jeep,Yes,Petrol,2.7,176437,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,16
,LEXUS,2010,Jeep,Yes,Hybrid,3.5,180800,8.0,Automatic,Front,2-3,Left wheel,Silver,8,0,16
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,271695,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
753.0,HYUNDAI,2012,Sedan,Yes,Petrol,2.4,181131,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,14
1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50930,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,128739,4.0,Automatic,Front,2-3,Left wheel,Green,12,0,12
,HONDA,2002,Minivan,No,Petrol,2.3,0,4.0,Automatic,Front,2-3,Right-hand drive,Black,4,0,24
431.0,HYUNDAI,2016,Sedan,Yes,Hybrid,2.0,71218,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,10
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,26729,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
707.0,KIA,2011,Sedan,Yes,Petrol,2.0,51425,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
730.0,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,63276,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,151000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
779.0,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,89600,4.0,Tiptronic,Front,2-3,Left wheel,Grey,8,0,13
761.0,TOYOTA,2010,Hatchback,No,Hybrid,1.8,120000,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,16
,OPEL,1996,Coupe,No,Petrol,1.4,280000,4.0,Manual,Front,4-5,Left wheel,Blue,0,0,30
394.0,TOYOTA,2014,Sedan,No,Hybrid,2.5,174400,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,0,12
473.0,CHEVROLET,2014,Sedan,No,Petrol,1.4,82000,4.0,Automatic,Front,2-3,Left wheel,Carnelian red,6,1,12
1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,167222,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
640.0,BMW,2013,Jeep,Yes,Petrol,2.0,10000,4.0,Automatic,4x4,2-3,Left wheel,Orange,12,1,13
777.0,MAZDA,2014,Sedan,Yes,Petrol,2.5,57058,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
609.0,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,8
1493.0,MERCEDES-BENZ,2016,Jeep,Yes,Petrol,3.5,117368,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,10
980.0,NISSAN,2018,Sedan,Yes,Petrol,1.8,11469,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,8
,HONDA,1998,Jeep,No,Petrol,2.0,111111,4.0,Automatic,4x4,2-3,Right-hand drive,Green,2,0,28
,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,0,4.0,Automatic,Front,2-3,Left wheel,White,8,0,14
,HONDA,2010,Hatchback,Yes,Petrol,1.3,113581,4.0,Manual,Front,2-3,Right-hand drive,White,4,0,16
,MINI,2013,Jeep,Yes,Petrol,1.6,124800,4.0,Tiptronic,4x4,2-3,Left wheel,Black,6,1,13
3301.0,JEEP,1992,Jeep,Yes,Petrol,4.0,4512,8.0,Manual,4x4,2-3,Left wheel,Black,11,0,34
502.0,TOYOTA,2013,Hatchback,Yes,Petrol,1.5,22878,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
777.0,FORD,2014,Sedan,No,Petrol,2.5,137374,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,12
,TOYOTA,2011,Hatchback,No,Petrol,1.0,89000,3.0,Variator,Front,2-3,Left wheel,White,10,0,15
1156.0,FORD,2017,Jeep,Yes,Petrol,2.3,87688,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,9
777.0,TOYOTA,2014,Sedan,Yes,Petrol,2.5,97000,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,12
790.0,CHEVROLET,2009,Sedan,Yes,Petrol,1.6,138681,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
836.0,HYUNDAI,2010,Sedan,Yes,LPG,2.0,731513,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
,VOLKSWAGEN,2004,Goods wagon,No,Diesel,2.0,195000,4.0,Manual,Front,2-3,Left wheel,Grey,2,0,22
,MERCEDES-BENZ,2018,Sedan,Yes,Petrol,2.0,4500,6.0,Tiptronic,Rear,2-3,Left wheel,Black,12,1,8
1234.0,MAZDA,2011,Sedan,Yes,Petrol,3.7,134157,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
1832.0,MERCEDES-BENZ,2005,Minivan,No,Diesel,2.2,215000,4.0,Manual,Rear,2-3,Left wheel,Blue,6,1,21
836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,98713,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
765.0,BMW,2015,Sedan,Yes,Petrol,2.0,87358,4.0,Automatic,Rear,2-3,Left wheel,White,12,0,11
494.0,NISSAN,2015,Hatchback,Yes,Petrol,1.2,149734,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
,BMW,2002,Cabriolet,Yes,Petrol,3.0,187000,6.0,Manual,Rear,4-5,Left wheel,Silver,4,0,24
,DODGE,2003,Jeep,No,CNG,4.7,240000,8.0,Automatic,4x4,2-3,Left wheel,Brown,6,0,23
,BMW,2012,Sedan,Yes,Petrol,4.4,50000,8.0,Tiptronic,Rear,2-3,Left wheel,Brown,10,0,14
1090.0,CHEVROLET,2008,Jeep,Yes,Diesel,2.0,77778,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,18
,MERCEDES-BENZ,2012,Microbus,Yes,Diesel,3.2,195000,5.0,Tiptronic,Rear,2-3,Left wheel,White,8,1,14
,JEEP,2003,Jeep,No,LPG,3.7,32000,6.0,Automatic,4x4,2-3,Left wheel,Blue,2,0,23
891.0,HYUNDAI,2016,Sedan,No,Petrol,2.0,70000,4.0,Automatic,Front,2-3,Left wheel,White,10,0,10
831.0,NISSAN,2017,Sedan,Yes,Petrol,1.6,26965,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,9
4860.0,MERCEDES-BENZ,2002,Coupe,Yes,Petrol,6.0,127000,12.0,Tiptronic,Rear,4-5,Left wheel,Silver,12,0,24
1017.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.0,65659,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
831.0,SSANGYONG,2017,Jeep,Yes,Petrol,1.6,45710,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
364.0,CHEVROLET,2012,Jeep,Yes,Diesel,1.0,155329,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
,MERCEDES-BENZ,1996,Sedan,No,CNG,2.3,344000,4.0,Manual,Rear,2-3,Left wheel,White,2,0,30
,TOYOTA,2014,Jeep,Yes,Petrol,3.5,130000,6.0,Tiptronic,4x4,2-3,Left wheel,White,12,0,12
1077.0,TOYOTA,2019,Jeep,Yes,Petrol,2.0,24339,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,7
,NISSAN,2015,Sedan,No,Petrol,2.5,14500,4.0,Automatic,Rear,2-3,Left wheel,Black,10,0,11
,TOYOTA,2007,Sedan,No,Hybrid,1.5,180000,4.0,Variator,Front,2-3,Left wheel,Silver,0,0,19
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,104259,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
915.0,BMW,2014,Jeep,Yes,Diesel,3.0,110715,6.0,Automatic,4x4,2-3,Left wheel,White,0,0,12
1018.0,BMW,2011,Jeep,Yes,Diesel,3.0,332243,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
,MITSUBISHI,2006,Minivan,No,Petrol,2.4,131000,4.0,Tiptronic,4x4,2-3,Right-hand drive,White,4,0,20
583.0,FORD,2018,Sedan,No,Petrol,1.0,12459,3.0,Automatic,Front,2-3,Left wheel,Black,8,1,8
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,253373,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,VOLKSWAGEN,1997,Hatchback,No,Petrol,1.8,1000,4.0,Manual,Front,2-3,Left wheel,Green,2,0,29
639.0,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,2.0,0,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,391625,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,98400,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,12
475.0,CHEVROLET,2012,Sedan,Yes,Plug-in Hybrid,1.4,110213,4.0,Variator,Front,2-3,Left wheel,Black,12,0,14
640.0,CHEVROLET,2013,Jeep,Yes,Diesel,2.0,143743,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
,VOLVO,2010,Jeep,Yes,Petrol,3.2,102000,6.0,Tiptronic,Front,2-3,Left wheel,White,10,0,16
1091.0,HYUNDAI,2016,Universal,Yes,Diesel,2.5,145631,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
,BMW,2004,Sedan,Yes,Diesel,3.0,196000,6.0,Automatic,Rear,2-3,Left wheel,Silver,1,1,22
,BMW,1994,Coupe,Yes,Petrol,2.0,285000,6.0,Manual,Rear,4-5,Left wheel,Silver,4,0,32
1537.0,TOYOTA,2009,Sedan,Yes,Hybrid,3.3,318358,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,17
777.0,NISSAN,2014,Sedan,Yes,Petrol,2.5,127918,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,12
,KIA,2014,Sedan,Yes,Hybrid,2.4,43000,6.0,Automatic,Front,2-3,Left wheel,White,4,0,12
1829.0,SUBARU,2006,Jeep,Yes,Petrol,2.5,262298,4.0,Automatic,4x4,2-3,Left wheel,Blue,12,0,20
,TOYOTA,2012,Hatchback,No,Hybrid,1.5,2000,4.0,Variator,Front,2-3,Left wheel,Black,8,0,14
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,154154,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,51722,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
836.0,TOYOTA,2012,Sedan,Yes,Petrol,2.7,394069,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,14
,BMW,2012,Sedan,Yes,Petrol,3.0,104000,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,12,1,14
642.0,SUZUKI,2012,Sedan,Yes,Petrol,2.0,267184,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
,VOLKSWAGEN,2011,Hatchback,No,Diesel,2.0,151000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,15
639.0,VOLKSWAGEN,2014,Sedan,Yes,Petrol,2.0,88733,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,41279,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
915.0,BMW,2014,Jeep,Yes,Diesel,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,12
,TOYOTA,2012,Hatchback,No,Hybrid,1.5,154000,4.0,Automatic,Front,2-3,Right-hand drive,White,2,0,14
1148.0,SUZUKI,2011,Hatchback,No,Petrol,1.2,98000,4.0,Automatic,Front,2-3,Right-hand drive,Black,2,0,15
,TOYOTA,2007,Sedan,No,Hybrid,1.5,135000,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,19
,HONDA,2011,Sedan,No,Petrol,1.8,230000,4.0,Automatic,Front,2-3,Left wheel,Black,6,0,15
,HONDA,2006,Sedan,No,Petrol,1.3,280900,4.0,Tiptronic,Front,2-3,Right-hand drive,Black,2,0,20
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,160931,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
934.0,HYUNDAI,2015,Universal,Yes,Diesel,2.5,127027,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,146395,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,12
,BMW,2001,Jeep,Yes,LPG,3.0,250000,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,25
,BMW,1997,Sedan,Yes,Petrol,1.8,211000,4.0,Automatic,Rear,2-3,Right-hand drive,Blue,2,0,29
,AUDI,2002,Sedan,Yes,Petrol,1.8,324000,4.0,Tiptronic,4x4,2-3,Left wheel,Silver,4,1,24
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,154672,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,115934,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
,HYUNDAI,2013,Hatchback,Yes,Petrol,1.8,118400,4.0,Tiptronic,Front,2-3,Left wheel,White,6,0,13
473.0,CHEVROLET,2014,Sedan,Yes,Petrol,1.4,127024,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
1249.0,SUBARU,2017,Jeep,Yes,Petrol,2.5,289714,4.0,Automatic,4x4,2-3,Left wheel,Blue,0,0,9
650.0,CHEVROLET,2016,Sedan,No,Petrol,1.4,58000,4.0,Tiptronic,Front,2-3,Left wheel,Black,16,1,10
,MERCEDES-BENZ,1999,Sedan,No,Diesel,2.2,319990,4.0,Manual,Rear,2-3,Left wheel,Silver,2,1,27
,FORD,2013,Sedan,Yes,Hybrid,2.0,70000,4.0,Automatic,Front,2-3,Left wheel,White,0,0,13
765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,93555,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
707.0,HYUNDAI,2011,Coupe,Yes,Petrol,2.0,107005,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
,MERCEDES-BENZ,2008,Hatchback,No,Petrol,1.7,120000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,18
1266.0,TOYOTA,2014,Sedan,No,Hybrid,1.5,100000,4.0,Variator,Front,2-3,Right-hand drive,Silver,8,0,12
639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,114406,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
780.0,CHEVROLET,2019,Sedan,Yes,Petrol,1.4,20040,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,7
490.0,HONDA,2011,Hatchback,Yes,Hybrid,1.3,246574,4.0,Variator,Front,2-3,Left wheel,Beige,6,0,15
,MITSUBISHI,2003,Jeep,No,Petrol,0.7,150000,4.0,Automatic,4x4,4-5,Right-hand drive,Black,2,1,23
1018.0,BMW,2011,Sedan,Yes,Petrol,3.0,241994,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,15
687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,100403,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
891.0,MAZDA,2016,Sedan,No,Petrol,2.0,120000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,10,0,10
836.0,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,95510,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
,OPEL,2003,Hatchback,No,Diesel,1.7,319000,4.0,Manual,Front,2-3,Left wheel,Black,0,1,23
,MERCEDES-BENZ,1999,Sedan,No,LPG,2.0,250000,4.0,Tiptronic,Rear,2-3,Left wheel,White,0,0,27
518.0,TOYOTA,2016,Sedan,Yes,Hybrid,2.5,67429,4.0,Automatic,Front,2-3,Left wheel,Golden,12,0,10
1024.0,FORD,2010,Jeep,Yes,Hybrid,2.5,174926,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,16
,MITSUBISHI,2005,Universal,No,Petrol,1.3,88000,4.0,Automatic,Front,2-3,Right-hand drive,White,10,0,21
640.0,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,101335,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
966.0,CHEVROLET,2009,Sedan,Yes,Diesel,2.0,6500,14.0,Automatic,Front,2-3,Left wheel,White,8,0,17
,OPEL,1996,Goods wagon,No,Petrol,1.6,304000,4.0,Manual,Front,2-3,Left wheel,Carnelian red,4,0,30
,BMW,1996,Sedan,Yes,Petrol,2.8,0,6.0,Manual,Rear,2-3,Left wheel,Silver,4,0,30
,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,5.5,183000,8.0,Automatic,Rear,2-3,Left wheel,Grey,12,1,16
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,85933,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
431.0,HYUNDAI,2016,Sedan,Yes,Hybrid,2.0,71218,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,10
862.0,FORD,2011,Jeep,Yes,Hybrid,2.5,168966,4.0,Automatic,4x4,2-3,Left wheel,White,0,0,15
779.0,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
1103.0,KIA,2015,Sedan,Yes,Petrol,3.0,53772,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
,BMW,1996,Sedan,No,CNG,2.5,0,6.0,Manual,Rear,2-3,Left wheel,Sky blue,2,0,30
877.0,HYUNDAI,2017,Jeep,Yes,Diesel,1.7,90000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,76462,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
382.0,HYUNDAI,2014,Sedan,Yes,Hybrid,2.4,73825,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,12
,INFINITI,2008,Jeep,Yes,Petrol,3.5,139200,6.0,Tiptronic,Rear,2-3,Left wheel,Blue,6,0,18
765.0,MERCEDES-BENZ,2015,Sedan,Yes,Petrol,2.0,74939,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,150000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,12
690.0,HONDA,2016,Hatchback,No,Petrol,1.5,49600,4.0,Automatic,Front,2-3,Left wheel,White,6,0,10
639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,531500,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,12
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,107483,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
1714.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,3.5,39814,6.0,Automatic,Rear,2-3,Left wheel,Black,0,0,9
420.0,HYUNDAI,2019,Hatchback,Yes,Hybrid,1.6,29450,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,7
,TOYOTA,2005,Hatchback,No,Petrol,1.0,141000,3.0,Variator,Front,2-3,Right-hand drive,Silver,4,0,21
